date,iso3166-2_code,WindSpeed_data_agg_Mean,WindSpeed_data_avg_Mean,WindSpeed_data_points,TemperatureAboveGround_data_agg_Mean,TemperatureAboveGround_data_avg_Mean,TemperatureAboveGround_data_points,UVIndex_data_agg_Sum,UVIndex_data_avg_Sum,UVIndex_data_points,RelativeHumiditySurface_data_agg_Mean,RelativeHumiditySurface_data_avg_Mean,RelativeHumiditySurface_data_points
2020-02-08,FR-IDF,5163.729160308838,3.463263378300107,1491.0,420198.2891845703,281.8229425631306,1491.0,6036.0,4.048287023281675,1491.0,124189.35815429688,83.29260554104047,1491.0
2020-04-04,FR-IDF,4262.679135322571,2.858937811123246,1491.0,422657.49432373047,283.4723077474331,1491.0,34820.0,23.35343839474286,1491.0,90325.22821044922,60.5802599800062,1491.0
2020-04-30,FR-IDF,8699.787534236908,5.834863648137666,1491.0,422952.5178833008,283.67017720531425,1491.0,34304.0,23.007362168100492,1491.0,122790.79621887207,82.35460353069654,1491.0
2020-03-16,FR-IDF,3166.4499710798264,2.1237074764402077,1491.0,420642.5456237793,282.1209010750357,1491.0,18544.0,12.437282067550592,1491.0,125003.97914886475,83.83896399054377,1491.0
2020-04-24,FR-IDF,3268.820837378502,2.1923666297866347,1491.0,432584.2411804199,290.1300811873499,1491.0,45699.0,30.649878839786158,1491.0,88830.91719055176,59.578039981563904,1491.0
2020-02-11,FR-IDF,10756.22501373291,7.21409644509488,1491.0,416089.42990112305,279.0671702440998,1491.0,7151.0,4.796106776588346,1491.0,112495.74123382568,75.44980937895124,1491.0
2020-04-11,FR-IDF,2112.2291565537453,1.4166517370234797,1491.0,432829.16705322266,290.2943506095721,1491.0,42067.0,28.21393144605537,1491.0,79170.4792137146,53.09887734060178,1491.0
2020-02-03,FR-IDF,8291.429113864899,5.560981591471031,1491.0,424121.79846191406,284.4544024195249,1491.0,4458.0,2.9899376325032647,1491.0,133090.90545654297,89.26278752096275,1491.0
2020-03-20,FR-IDF,6922.824979305267,4.643071989425405,1491.0,424756.70208740234,284.88022616175465,1491.0,25331.0,16.98925755247649,1491.0,115259.71434020996,77.30357950142889,1491.0
2020-04-19,FR-IDF,6207.6333038806915,4.163399825942901,1491.0,429326.3712158203,287.9450592023884,1491.0,44424.0,29.794748628605884,1491.0,111061.07851409912,74.48759492052595,1491.0
2020-04-27,FR-IDF,3255.2000093460083,2.1832312717067315,1491.0,430581.9013977051,288.78713119421457,1491.0,47989.0,32.1857597681021,1491.0,94772.22906112671,63.56282058907185,1491.0
2020-03-26,FR-IDF,7068.270808935165,4.740621105509095,1491.0,415953.3662414551,278.9759136589815,1491.0,27695.0,18.574769567558977,1491.0,63174.61664581299,42.3706064890721,1491.0
2020-03-31,FR-IDF,7501.733345985413,5.031340251271067,1491.0,416698.1957397461,279.4754636246026,1491.0,28099.0,18.845728473689825,1491.0,92976.10771560669,62.35817931416994,1491.0
2020-03-07,FR-IDF,4476.008327960968,3.002015644497199,1491.0,417155.9077453613,279.7824466552077,1491.0,13700.0,9.18845795542726,1491.0,114802.21063995361,76.99673617922028,1491.0
2020-03-25,FR-IDF,6257.32496213913,4.196727542194224,1491.0,416215.6106262207,279.15179844025636,1491.0,26955.0,18.078458699893563,1491.0,63404.22113418579,42.5246000064291,1491.0
2020-02-19,FR-IDF,7104.041600227356,4.764612230459507,1491.0,417500.3496398926,280.01346051403897,1491.0,8845.0,5.932256249325118,1491.0,127420.52696990967,85.45971932272994,1491.0
2020-03-04,FR-IDF,5876.941654443741,3.94160812396755,1491.0,414924.96881103516,278.2861774143915,1491.0,9382.0,6.292416973563398,1491.0,134691.37000274658,90.3362036663601,1491.0
2020-02-24,FR-IDF,10341.550029277802,6.935977929778586,1491.0,423383.58029174805,283.95928660795533,1491.0,5962.0,3.9986559365151333,1491.0,128253.21697998047,86.01819648677665,1491.0
2020-04-18,FR-IDF,4015.3750009536743,2.6930733117909877,1491.0,432304.67654418945,289.9425798803552,1491.0,43666.0,29.28636533442969,1491.0,104657.9620437622,70.19308641896431,1491.0
2020-04-06,FR-IDF,4640.958313941956,3.11264601025885,1491.0,425131.7012023926,285.1317344538284,1491.0,26928.0,18.06035006012739,1491.0,100591.85215377808,67.46598570609817,1491.0
2020-02-14,FR-IDF,5927.29168009758,3.975377400885432,1491.0,420371.5487060547,281.93914605426465,1491.0,5772.0,3.8712247677902294,1491.0,118908.76541900635,79.75096288936517,1491.0
2020-02-27,FR-IDF,10427.00414943695,6.993291184537737,1491.0,414432.9132385254,277.9561604844835,1491.0,7305.0,4.899393092291689,1491.0,124831.96140289307,83.72359334627748,1491.0
2020-02-29,FR-IDF,12148.358334064484,8.147786845256633,1491.0,420176.67987060547,281.80844940453125,1491.0,10119.0,6.786715770143682,1491.0,115982.2543258667,77.78818010575895,1491.0
2020-02-04,FR-IDF,9488.375086307526,6.363761718675927,1491.0,417096.8150024414,279.7428137220843,1491.0,5008.0,3.3588173314437753,1491.0,115779.80428314209,77.65239881337577,1491.0
2020-02-01,FR-IDF,9470.108357429504,6.351510399677468,1491.0,425033.10665893555,285.06560804381456,1491.0,2490.0,1.6700190006579472,1491.0,131265.17735290527,88.03828927874983,1491.0
2020-03-22,FR-IDF,10392.795834064484,6.970347997127087,1491.0,418160.628326416,280.4563030651328,1491.0,15487.0,10.386981631803064,1491.0,88030.20009994507,59.04100674643751,1491.0
2020-02-22,FR-IDF,8618.34579706192,5.780241459973481,1491.0,419942.0941467285,281.6511150205322,1491.0,11165.0,7.488257888492362,1491.0,115924.25873565674,77.74928302238345,1491.0
2020-04-10,FR-IDF,3545.808328986168,2.378139470722131,1491.0,432689.4868774414,290.2006684619537,1491.0,41748.0,27.999981220669873,1491.0,76589.61684799194,51.36791782701148,1491.0
2020-04-22,FR-IDF,4644.741676568985,3.1151834751076524,1491.0,430601.96865844727,288.80059011258027,1491.0,44796.0,30.044245443162012,1491.0,73419.3998260498,49.24168382586585,1491.0
2020-04-16,FR-IDF,3180.4750224351883,2.133113943206737,1491.0,430507.8105163574,288.7374391542041,1491.0,44730.0,29.99997987928915,1491.0,87710.62061691284,58.826667867367526,1491.0
2020-03-17,FR-IDF,1691.5625075101852,1.134514670017113,1491.0,423208.6262207031,283.8419465987636,1491.0,14456.0,9.695499868880034,1491.0,116374.87062072754,78.05150407057242,1491.0
2020-02-28,FR-IDF,7798.604251623154,5.230448706354425,1491.0,415070.3412780762,278.3836773268939,1491.0,12185.0,8.172362057436581,1491.0,128119.50340270996,85.92851607927155,1491.0
2020-02-21,FR-IDF,5980.874955654144,4.011315187350072,1491.0,415352.20040893555,278.57271752932127,1491.0,12383.0,8.305158749055165,1491.0,116903.22702789307,78.40586762040607,1491.0
2020-03-15,FR-IDF,5466.775015592575,3.666513312595079,1491.0,423030.17181396484,283.72225894815955,1491.0,20493.0,13.744457582523419,1491.0,109838.2635345459,73.66746469958498,1491.0
2020-04-03,FR-IDF,2751.2499853372574,1.8452368478205297,1491.0,421185.3991394043,282.4849876957858,1491.0,22818.0,15.303812673499213,1491.0,106645.98498535156,71.5264342447467,1491.0
2020-03-14,FR-IDF,5048.470824956894,3.385960723672817,1491.0,419538.7841796875,281.3806189128562,1491.0,9920.0,6.653248388163388,1491.0,122813.9980545044,82.37016477822912,1491.0
2020-04-26,FR-IDF,2610.0041798353195,1.7505046474384118,1491.0,426841.1401672363,286.2782386914806,1491.0,47580.0,31.911447410162705,1491.0,82650.92107009888,55.433176148170844,1491.0
2020-02-18,FR-IDF,8684.241641998291,5.824437168049043,1491.0,417495.1113586426,280.0099472492926,1491.0,9264.0,6.213275510881616,1491.0,115738.38484954834,77.62461919847696,1491.0
2020-02-05,FR-IDF,3450.6833250522614,2.314340047426032,1491.0,416416.0195007324,279.28621074079257,1491.0,4864.0,3.262237919357532,1491.0,115206.6576461792,77.26799488811825,1491.0
2020-04-02,FR-IDF,4421.916667222977,2.96573688899134,1491.0,416264.3087463379,279.18445980005237,1491.0,29641.0,19.879933011446674,1491.0,94942.6750831604,63.677137093241654,1491.0
2020-04-08,FR-IDF,2242.791649878025,1.504218742896903,1491.0,430658.8021850586,288.83870781110045,1491.0,41241.0,27.65994120728289,1491.0,81685.9294013977,54.785965536842504,1491.0
2020-04-17,FR-IDF,3439.2041631937027,2.3066410842069875,1491.0,433116.0328979492,290.486748766734,1491.0,44690.0,29.973152264820747,1491.0,93487.71278381348,62.70130790241823,1491.0
2020-04-09,FR-IDF,2638.874990105629,1.769868021621467,1491.0,431606.867767334,289.47456625940157,1491.0,41606.0,27.904743189307048,1491.0,77705.29610443115,52.11619315106506,1491.0
2020-04-01,FR-IDF,4759.941668748856,3.1924469995317613,1491.0,416739.9369812012,279.50345907293234,1491.0,31752.0,21.295760365016523,1491.0,72952.90458679199,48.92880996511202,1491.0
2020-02-02,FR-IDF,8718.645750045776,5.8475116717197215,1491.0,426100.06536865234,285.78120696676416,1491.0,177.0,0.11871219402267336,1491.0,138633.34146118164,92.98004592966849,1491.0
2020-03-08,FR-IDF,8802.958319187164,5.90405929921386,1491.0,419463.8620605469,281.3303693696697,1491.0,4950.0,3.319917290464594,1491.0,130333.91390228271,87.41369985820447,1491.0
2020-04-14,FR-IDF,7714.912487983704,5.174317447126933,1491.0,418852.5121154785,280.9203428538804,1491.0,44658.0,29.95169017324603,1491.0,77505.22959136963,51.98201046905376,1491.0
2020-04-12,FR-IDF,3425.1374863386154,2.2972066996189913,1491.0,431969.2461242676,289.71760993068926,1491.0,42475.0,28.487573113633058,1491.0,79968.90036773682,53.634370713189874,1491.0
2020-02-10,FR-IDF,15241.404047489166,10.222262793579056,1491.0,421766.0598449707,282.8744312344329,1491.0,5294.0,3.5506347748928406,1491.0,108217.31708526611,72.58031153920494,1491.0
2020-03-05,FR-IDF,9466.908306598663,6.349364156428241,1491.0,420101.67556762695,281.75814474143675,1491.0,8875.0,5.9523769601764185,1491.0,138969.25646209717,93.20534088313634,1491.0
2020-03-10,FR-IDF,10816.079190731049,7.254240064715616,1491.0,424069.97540283203,284.4196451932843,1491.0,6106.0,4.095235348601376,1491.0,135437.61198425293,90.8367009708598,1491.0
2020-03-03,FR-IDF,5082.062531709671,3.4084903576252943,1491.0,413430.6637573242,277.283961417413,1491.0,12490.0,8.376922617758137,1491.0,123609.51937103271,82.90371325775953,1491.0
2020-03-01,FR-IDF,8996.462477684021,6.03384067326851,1491.0,415827.1313781738,278.891249152867,1491.0,7644.0,5.126757124911385,1491.0,130681.33348846436,87.64671082612577,1491.0
2020-03-21,FR-IDF,9329.945793151855,6.2575047187438875,1491.0,418080.31005859375,280.40243437703515,1491.0,8486.0,5.691478409471221,1491.0,117168.1089553833,78.58352137616494,1491.0
2020-04-21,FR-IDF,6151.304177284241,4.125620423651118,1491.0,429164.1552429199,287.8362625128487,1491.0,44730.0,29.99997987928915,1491.0,73295.1713104248,49.15836495778662,1491.0
2020-03-06,FR-IDF,7439.616701126099,4.989679216262162,1491.0,416711.03479003906,279.4840746518876,1491.0,11518.0,7.725011586175999,1491.0,114168.95043945312,76.57201466629004,1491.0
2020-03-09,FR-IDF,7373.1625623703,4.9451090659029076,1491.0,418438.0464477539,280.6423647252778,1491.0,15678.0,10.515083490889678,1491.0,118732.6058959961,79.63281439515875,1491.0
2020-02-11,FR-CVL,29674.600016117096,6.453804602503804,4598.0,1289914.8726501465,280.53818880207865,4598.0,22566.0,4.907784926536554,4598.0,339258.8208770752,73.78398153394816,4598.0
2020-04-17,FR-CVL,12124.79998242855,2.6369720194555306,4598.0,1334419.808227539,290.2173810374419,4598.0,139111.0,30.254669366100615,4598.0,295932.6206703186,64.36114752265574,4598.0
2020-02-15,FR-CVL,20899.833420038223,4.545417328103718,4598.0,1298858.7549743652,282.4833563486318,4598.0,37213.0,8.09329967522843,4598.0,360140.3811645508,78.32542471490345,4598.0
2020-02-04,FR-CVL,24911.562519550323,5.417911505358594,4598.0,1287942.2114562988,280.10916297240885,4598.0,17675.0,3.8440617998995648,4598.0,360461.10289764404,78.39517714277227,4598.0
2020-04-03,FR-CVL,7216.662452816963,1.5695217232047063,4598.0,1294130.6067199707,281.45505116679414,4598.0,84297.0,18.33340184136541,4598.0,334950.4805755615,72.846978627356,4598.0
2020-04-18,FR-CVL,10384.100001096725,2.258394463397621,4598.0,1330629.3997802734,289.3930209628648,4598.0,134064.0,29.157018452149096,4598.0,346039.9881210327,75.25878922623825,4598.0
2020-02-21,FR-CVL,9558.308365017176,2.0787964954807916,4598.0,1277781.1411132812,277.89927429621724,4598.0,43802.0,9.52631371763512,4598.0,371229.1680755615,80.73707858601195,4598.0
2020-02-22,FR-CVL,19896.904044747353,4.327294414409077,4598.0,1289778.3151855469,280.5084894904431,4598.0,44486.0,9.67507401586037,4598.0,361019.4376449585,78.51660703095943,4598.0
2020-02-23,FR-CVL,28655.616674900055,6.232190178927768,4598.0,1301677.276916504,283.0963448934665,4598.0,24689.0,5.369507314156738,4598.0,402529.2042770386,87.54439250383777,4598.0
2020-03-15,FR-CVL,14037.75829565525,3.0530133194088585,4598.0,1304541.5284118652,283.71927896750464,4598.0,74105.0,16.11678640348273,4598.0,335612.9424057007,72.99105467913135,4598.0
2020-04-27,FR-CVL,11438.891588568687,2.487796672634192,4598.0,1326396.0068969727,288.47231805668866,4598.0,151006.0,32.84166314883359,4598.0,343352.6743659973,74.67433660105713,4598.0
2020-02-12,FR-CVL,18093.904200077057,3.9351675217289115,4598.0,1282853.763885498,279.00249779969556,4598.0,28192.0,6.131360128020851,4598.0,368748.2135696411,80.19750617053826,4598.0
2020-02-05,FR-CVL,11360.650007486343,2.470780238518074,4598.0,1282931.1130981445,279.0193201563341,4598.0,18149.0,3.94715007673987,4598.0,366624.9454574585,79.73572547232123,4598.0
2020-02-08,FR-CVL,14739.566647052765,3.2056466814715274,4598.0,1297187.5679626465,282.119896877501,4598.0,24752.0,5.383208920572223,4598.0,374857.95526885986,81.52628833026783,4598.0
2020-04-01,FR-CVL,15908.562482357025,3.4598866947521376,4598.0,1285525.719177246,279.5836101769543,4598.0,108977.0,23.70095178317708,4598.0,234174.0015258789,50.92952383565791,4598.0
2020-04-21,FR-CVL,11688.924980580807,2.5421753889528964,4598.0,1319932.5702819824,287.0666122695455,4598.0,144037.0,31.32600449630176,4598.0,312400.58277130127,67.94269570000121,4598.0
2020-04-22,FR-CVL,8560.524990856647,1.8617927640417318,4598.0,1328156.599822998,288.85522204605826,4598.0,147793.0,32.142881221643925,4598.0,293312.51486587524,63.7913116734588,4598.0
2020-03-12,FR-CVL,24317.549967765808,5.288722200748936,4598.0,1302950.4483337402,283.3732416182033,4598.0,35849.0,7.796649022042405,4598.0,367651.04106903076,79.95888671381992,4598.0
2020-03-13,FR-CVL,10572.395832657814,2.29934613599645,4598.0,1285362.3417663574,279.5480779074118,4598.0,72951.0,15.86580777168165,4598.0,335713.466796875,73.01291730838575,4598.0
2020-04-08,FR-CVL,7063.516682326794,1.5362146903245113,4598.0,1327992.8327636719,288.81960503350734,4598.0,132212.0,28.754234720697102,4598.0,260754.75988006592,56.710461759374546,4598.0
2020-02-28,FR-CVL,20634.754192829132,4.487766356038011,4598.0,1282793.1428833008,278.98931359155875,4598.0,29475.0,6.410394430101254,4598.0,405016.7706756592,88.08540291219144,4598.0
2020-03-04,FR-CVL,18152.054177999496,3.9478143171346627,4598.0,1281316.5473937988,278.6681750164471,4598.0,29094.0,6.327532334159996,4598.0,428465.0805053711,93.18507771211252,4598.0
2020-02-10,FR-CVL,48062.04572582245,10.452813239018967,4598.0,1307006.6618652344,284.25541052845233,4598.0,21714.0,4.722487011203347,4598.0,332945.55459594727,72.41093566442183,4598.0
2020-03-22,FR-CVL,23406.3583548069,5.0905509491639735,4598.0,1291352.8449707031,280.8509273857711,4598.0,40561.0,8.82144218759413,4598.0,346182.8706855774,75.28986415739739,4598.0
2020-03-08,FR-CVL,26308.62508225441,5.721752796977297,4598.0,1294151.5461425781,281.45960519420896,4598.0,23329.0,5.073726604235188,4598.0,403567.8341217041,87.77027976325017,4598.0
2020-02-18,FR-CVL,22090.816668510437,4.8044392918815015,4598.0,1286254.4052124023,279.7420890540046,4598.0,28783.0,6.259894245347054,4598.0,382299.1477127075,83.144642141815,4598.0
2020-04-11,FR-CVL,5697.874972045422,1.2392069884381107,4598.0,1331717.1622924805,289.62959388057556,4598.0,137138.0,29.825569850898248,4598.0,243475.93912887573,52.952563326731706,4598.0
2020-02-07,FR-CVL,12442.941631436348,2.7061633156313682,4598.0,1282494.390472412,278.92433917965917,4598.0,25090.0,5.4567191264203725,4598.0,360456.33891296387,78.39414104367613,4598.0
2020-03-10,FR-CVL,31646.291668891907,6.8826195707421345,4598.0,1304009.043395996,283.60347102925726,4598.0,17127.0,3.7248795726664694,4598.0,435180.7443084717,94.64563933510925,4598.0
2020-04-20,FR-CVL,14008.37083017826,3.0466219624959323,4598.0,1327316.6279907227,288.67254008659904,4598.0,140160.0,30.482811987209224,4598.0,338686.2477874756,73.65945500826894,4598.0
2020-04-13,FR-CVL,21149.712568998337,4.599762498746376,4598.0,1322602.7434082031,287.64733705108006,4598.0,137411.0,29.884943478698677,4598.0,283852.72454071045,61.733941454277726,4598.0
2020-04-07,FR-CVL,11607.620840072632,2.5244928916006395,4598.0,1324083.1944580078,287.96931415587073,4598.0,126851.0,27.58829326048428,4598.0,311000.81075286865,67.63826514019215,4598.0
2020-04-26,FR-CVL,7526.620796382427,1.6369332665178686,4598.0,1324533.0544433594,288.0671523219241,4598.0,159268.0,34.63853096160701,4598.0,291581.82233047485,63.414910594946555,4598.0
2020-04-16,FR-CVL,9674.966634392738,2.104168014402941,4598.0,1330363.054534912,289.33509464980807,4598.0,138424.0,30.10525661042701,4598.0,276640.9941673279,60.16549238839397,4598.0
2020-03-23,FR-CVL,19360.533346652985,4.21064139539182,4598.0,1290701.0004882812,280.7091604565291,4598.0,89626.0,19.492383755462427,4598.0,278272.0792655945,60.520230262149674,4598.0
2020-03-01,FR-CVL,30514.745762825012,6.636524385885304,4598.0,1286721.317779541,279.84363591472487,4598.0,25199.0,5.48042508037732,4598.0,398135.71533966064,86.58887097668327,4598.0
2020-04-25,FR-CVL,10815.404152870178,2.352196998841492,4598.0,1323212.1609802246,287.77987672908824,4598.0,134958.0,29.351450771759293,4598.0,352849.84365844727,76.7398362154439,4598.0
2020-04-02,FR-CVL,12123.375048041344,2.6366621164374133,4598.0,1283801.6500854492,279.20864960347967,4598.0,110814.0,24.10047322738729,4598.0,274990.25827789307,59.80648074628367,4598.0
2020-03-05,FR-CVL,36170.954037189484,7.8666694585732975,4598.0,1298582.7328796387,282.42332545809336,4598.0,30284.0,6.586340455341354,4598.0,414863.93338012695,90.2270211294271,4598.0
2020-03-28,FR-CVL,12591.241668820381,2.7384164702922815,4598.0,1296961.7253723145,282.0707793174282,4598.0,99178.0,21.569808271029082,4598.0,311885.68295288086,67.83071229277263,4598.0
2020-03-16,FR-CVL,9082.66251718998,1.9753502700825813,4598.0,1299252.4823608398,282.5689864706075,4598.0,51436.0,11.186600437885941,4598.0,409044.1107788086,88.9612922613128,4598.0
2020-04-05,FR-CVL,14852.679140686989,3.2302470444627978,4598.0,1317824.013885498,286.6080311608236,4598.0,123338.0,26.824265588458985,4598.0,221328.14182662964,48.135731555219245,4598.0
2020-04-15,FR-CVL,17111.81669306755,3.7215774187668837,4598.0,1311886.2878112793,285.31665995968234,4598.0,138038.0,30.021307085405155,4598.0,225092.84582901,48.954501277622605,4598.0
2020-03-24,FR-CVL,17242.233333349228,3.7499411882140143,4598.0,1284121.3200378418,279.2781732839644,4598.0,91803.0,19.96585037715303,4598.0,223541.0885696411,48.617016083650505,4598.0
2020-03-18,FR-CVL,4298.220853537321,0.9348020701903547,4598.0,1315256.6901550293,286.04967466406146,4598.0,79628.0,17.31796056590679,4598.0,352314.662651062,76.62344193728144,4598.0
2020-02-01,FR-CVL,28819.56258201599,6.267846088336212,4598.0,1312076.7639770508,285.3580858240463,4598.0,10729.0,2.3334053211384687,4598.0,401093.7668762207,87.23220522923346,4598.0
2020-03-31,FR-CVL,26982.9416744709,5.86840709135794,4598.0,1286173.9795532227,279.72459761388103,4598.0,102990.0,22.3988642020739,4598.0,230571.0076560974,50.14592377341749,4598.0
2020-03-14,FR-CVL,14536.47079026699,3.161476213308129,4598.0,1293576.0664978027,281.3344465340052,4598.0,40891.0,8.89321250691333,4598.0,378045.47539520264,82.21952874634056,4598.0
2020-04-12,FR-CVL,9352.987476110458,2.0341421143906793,4598.0,1330684.0531921387,289.404907304748,4598.0,137610.0,29.928223156106316,4598.0,256675.70930862427,55.82332611685475,4598.0
2020-03-03,FR-CVL,14315.22505891323,3.1133584048618586,4598.0,1273705.3600463867,277.0128497245622,4598.0,41938.0,9.120920156389701,4598.0,406592.2858505249,88.42805511580465,4598.0
